カンペイ	勘平
ガンペイ	鳫平
ガンペイ	鴈平
カンベガワ	神戸川
カンベシヤマ	上林山
カンベツナワ	上別縄
カンボ	神保
カンポ	神保
カンポ	觀帆
ガンボ	岸保
カンポウ	観峰
ガンポウ	願法
カンボリ	上堀
カンボリ	神堀
カンマ	菅間
カンマ	合間
カンマ	神間
カンマ	勘間
カンマ	甘麻
ガンマ	岩間
ガンマ	欠間
カンマイ	上舞
カンマエ	神前
カンマエ	上前
カンマキ	上牧
カンマキ	神牧
ガンマク	雁幕(鳫幕)
カンマタ	神俣
カンマチ	上町
カンマツ	上松
カンマツ	神松
カンマツ	寒松
カンマツセ	上松瀬
カンマテ	上档
カンマテ	上檔
カンマニワ	上馬庭
カンマル	上丸
ガンマル	雁丸
ガンマル	鴈丸
カンマン	上万
カンマン	上萬
カンミ	官見
カンミ	感見
カンミ	鹹味
カンミツ	冠満(冠滿)
カンミツ	神光
カンミネ	神峰
カンミネ	神峯
カンミヤ	上宮
カンミヤジ	神宮路
カンミョウ	上明
ガンミョウ	元明
カンミョウズ	上名主
カンム	観無
カンムラ	上村
カンムラ	勘村
カンムラ	冠村
カンムリ	冠
カンムリサキ	冠崎
カンメ	貫目
カンメ	神目
カンメイ	貫名
カンメイ	寛明
カンメラ	上米良
カンメラ	勘米良
カンモ	管毛
カンモ	菅毛
ガンモク	眼目
カンモト	神本
カンモト	菅本
カンモト	神元
カンモト	勘元
カンモト	完本
カンモト	閑本
ガンモト	鴈本(鳫本)
カンモリ	上森
カンモリ	神森
カンモリ	神守
カンモリ	掃守
カンモン	神門
カンヤ	神谷
カンヤ	官谷
カンヤ	勘屋
カンヤ	帰家(歸家)
カンヤケ	神宅
カンヤマ	完山
カンヤマ	勘山
カンヤマ	寒山
カンヤマ	韓山
カンリ	柬理
カンリ	柬里
カンリク	閑陸
ガンリュウ	丸龍
ガンリュウ	眼龍
ガンリュウ	眼竜
カンリョウ	神涼
カンリョウ	神凉
ガンリョウ	丸龍
ガンリョウ	丸竜
カンレイ	神例
カンロ	甘露
カンロクノ	勘六野
カンロジ	甘露寺
キ	紀
キ	喜
キ	期
キ	記
キ	木
ギ	義
キアキ	木明
キアキ	喜明
キアケ	木明
キアミ	木網
キイ	喜井
キイ	紀
キイ	城井
キイ	紀伊
キイ	紀井
キイ	木井
キイ	記伊
キイ	記井
キイ	鬼
キイ	喜伊
キイ	貴井
キイ	木易
キイエ	木家
キイカワ	紀伊川
キイクニ	紀伊国
キイクニ	紀伊國
キイクニヤ	紀伊国屋
キイジキ	木井直
キイズミ	喜泉
キイダ	城井田
キイチ	木一
キイチ	鬼一
キイチ	生一
キイノ	紀伊野
キイノモト	紀伊埜本
キイマ	紀伊馬
キイモト	紀伊元
キイリ	喜入
キイレ	喜入
キイロ	木色
キウ	喜宇
キウエ	木上
キウエ	木植
キウジ	木氏
キウチ	木内
キウチ	城内
キウチ	喜内
キウチ	記内
キウチ	紀内
キウチ	貴内
キウナ	喜友名
キウマ	木馬
キウミ	黄海
キウラ	木浦
キウラ	喜浦
キウラ	岐浦
キウラ	木裏
キウラギ	木浦木
キウラハラ	木浦原
キウリ	木売
キウリ	木賣
キエ	帰依
キエイ	木嬰
キエダ	木枝
キエツ	喜悦
キエン	記円(記圓)
キエン	木圓
キオ	木尾
キオ	鬼尾
キオ	喜尾
ギオ	義尾
キオイ	鬼追
キオイ	来生(來生)
キオイ	樹生
ギオウギ	牛黄耆
キオカ	木岡
キオカ	喜岡
キオカ	紀岡
キオカ	樹岡
キオク	木奥
キオチ	木落
キオノ	喜尾野
キオリ	木織
ギオン	祇園
ギオン	祗園
ギオンジ	祇園寺
ギオンシタ	祇園下
ギオンダ	祇園田
ギオンハク	祇園白
キカ	貴家
キガ	木賀
キガ	木我
キガ	気賀
キガ	気駕(氣駕)
キガ	喜賀
キガ	氣賀
ギカ	儀賀
ギガ	儀賀
ギガ	儀俄
ギガ	儀我
ギガ	儀峨
キカイ	鬼海
キカイ	鬼界
キカイ	木甲斐
キガイ	木飼
キガキ	城垣
キカク	喜覚
キカク	喜覺
キガク	木学
キガク	木學
キカゲ	木影
キカゲ	木陰
キガサワ	気賀沢
キガサワ	氣賀澤
キガサワ	気賀澤
キガサワ	気加沢
キガサワ	木賀沢
キガサワ	木賀澤
キガサワ	氣賀沢
キカタ	木方
キガタ	木方
キガタ	木賀田
キガタ	鬼方
キガタ	木形
キガタナ	木刀
キガネ	黄金
キガネ	木金
キカマ	木鎌
キカミ	木上
キガミ	木上
キカワ	吉川
キカワ	木川
キカワ	城川
キカワ	紀川
キカワ	鬼川
キカワ	木河
キカワ	黄川
キカワ	喜川
キカワ	木皮
キカワ	鬼河
キカワ	杞川
キガワ	木川
キガワ	城川
キガワ	紀川
キガワ	鬼川
キガワ	木河
キガワ	黄川
キガワ	喜川
キガワ	木皮
キカワタ	木川田
キカワダ	木川田
キカワダ	黄川田
キカワダ	貴川田
キカワダ	亀川田
キガワダ	木川田
キキ	木岐
キキ	喜聞
キギ	木岐
ギキ	宜喜
キキカワ	木々川
キキツ	喜々津
キキツ	木々津
キキヅ	喜々津
キギツ	木々津
キギデラ	黄木寺
キキマ	聞間
キギミ	木公
ギキュウ	儀久
ギギュウ	儀久
キキョウ	桔梗
キキョウ	木京
キキョウ	吉経
キキョウ	喜京
キキョウ	鬼京
キキョウタニ	桔梗谷
キキョウハラ	桔梗原
キキョウバラ	桔梗原
キギラ	木々羅
キギリ	木桐
キキリクラ	木切倉
キク	菊
キク	規矩
キク	喜久
キク	木久
キク	禧久
キク	橲久
キグ	木具
キグ	貴具
キクアン	菊庵
キクイ	菊井
キクイ	菊伊
キクイ	菊居
キクイケ	喜久生
キクイケ	菊久池
キクイシ	菊石
キクイチ	菊一
キクイチ	菊市
キクイチ	聞一
キクイチ	規矩一
キクイナ	菊伊那
キクイリ	菊入
キクイレ	菊入
キクウエ	菊植
キクウチ	菊内
キクウラ	菊浦
キクエ	菊江
キクエイ	菊栄
キクエダ	菊枝
キクオ	菊尾
キクオオジ	菊大路
キクオカ	菊岡
キクオカ	菊丘
キクオキ	菊沖
キクガ	菊賀
キクカイ	菊海
キクカド	菊角
キクカワ	菊川
キクカワ	喜久川
キクカワ	掬川
キクカワ	規工川
キクカワ	菊河
キクカワ	聴川
キクカワ	聞川
キクガワ	菊川
キクガワ	喜久川
キクガワ	規工川
キクキ	菊木
キクキダ	菊喜田
キクグチ	菊口
キクコ	菊子
キクコ	喜久子
キクゴロモ	菊衣
キクサカ	菊坂
キクサキ	菊崎
キクサキ	菊先
キクサキ	菊咲
キクサキ	菊嵜
キクザキ	菊崎
キクザキ	菊埼
キクザキ	菊嵜
キクサト	喜久里
キクサト	菊里
キクザト	喜久里
キクザト	菊里
キクサワ	菊沢
キクサワ	菊澤
キクザワ	菊沢
キクザワ	菊澤
キクジ	菊次
キグシ	木串
キグシ	木櫛
キクシゲ	菊重
キクシゲ	菊繁
キクシタ	菊下
キクシベ	菊蘂
キクシマ	菊島
キクシマ	菊嶋
キクシマ	菊嶌
キクジュ	菊寿
キクジュ	菊壽
キクシロ	菊城
キクスイ	菊水
キクスエ	菊末
キクズミ	菊住
キクゾノ	菊園
キクゾノ	菊薗
キクタ	菊田
キクタ	喜久田
キクタ	菊多
キクタ	規矩田
キクタ	菊太
キクタ	木久田
キクダ	菊田
キクダ	喜久田
キクタカ	菊高
キクタケ	菊竹
キクタケ	菊武
キクタケ	企救岳
キクタニ	菊谷
キクタニ	麹谷
キクタニ	聞谷
キクタニ	鞠谷
キクタミ	菊民
キクチ	菊地
キクチ	菊池
キクチ	菊知
キクチ	菊智
キクチ	釈氏
キクチ	規矩智
キクチ	鬼口
キクチ	釋氏
キクチ	喜久知
キクチ	喜久地
キクチ	規矩地
キクチ	規短智
キクチ	掬池
キクチ	菊千
キクチ	麹池
キグチ	木口
キグチ	城口
キクチダ	菊地田
キクチハラ	菊地原
キクチバラ	菊地原
キクチバラ	菊池原
キグチヤ	木口屋
キクヅカ	菊塚
キクツギ	菊次
キクツギ	菊継
キクヅキ	菊月
キクヅキ	掬月
キクツグ	菊次
キクツジ	菊辻
キクヅマ	菊妻
キクドウ	菊堂
キクトミ	菊富
キクトメ	菊留
キクドメ	菊留
キクトモ	菊朋
キクナ	菊名
キクナカ	菊仲
キクナカ	菊中
キクナガ	菊永
キクナガ	喜久永
キクナミ	菊波
キクナミ	菊浪
キクナミ	聴涛
キクナミ	聴濤(聽濤)
キクニ	喜国(喜國)
キクニシ	菊西
キクネ	菊根
キクノ	菊野
キクノ	菊農
キクノ	喜久野
キクノイ	菊之井
キクノウ	菊農
キクハ	菊葉
キクバ	菊場
キクハシ	菊橋
キクハタ	菊畑
キクハタ	菊畠
キクハナ	菊華
キクバヤシ	菊林
キクハラ	菊原
キクヒラ	菊平
キクヒロ	菊広
キクフジ	菊藤
キクブチ	菊淵
キクブチ	菊渕
キクホ	菊保
キクボ	鬼窪
キクマ	菊間
キクマ	喜久間
キクマ	喜熊
キクマ	菊馬
キグマ	紀熊
キグマ	鬼熊
キグマ	木熊
キクマサ	菊政
キクマツ	菊松
キクマル	菊丸
キクマン	菊万
キクミ	菊見
キクミ	菊実
キクミ	菊美
キクミ	菊實
キクミズ	菊水
キクミツ	菊光
キクミネ	喜久嶺
キクミヤ	菊宮
キクムネ	菊宗
キクムラ	菊村
キクムラ	喜久村
キクモト	菊本
キクモト	菊元
キクモト	喜久本
キクモト	喜久元
キクモト	木工本
キクモト	鞠本
キクモリ	菊森
キクモリ	菊盛
キクモリ	喜久盛
キクモリ	菊守
キクモリ	聞守
キクヤ	菊谷
キクヤ	菊屋
キクヤ	菊家
キクヤ	菊矢
キクヤ	木久家
キクヤス	菊安
キクヤマ	菊山
キクヤマ	喜久山
キクヤマ	菊巒
キクヤマ	木久山
キクヨシ	菊吉
キクヨシ	菊好
キクラ	木倉
キクラ	鬼倉
キクラク	菊楽
キグラヤ	木倉谷
キグリ	木栗
キグレ	木暮
キクワ	菊輪
キクワカ	菊若
キケイ	亀慶
キゲウチ	木下内
キケカワ	亀卦川
キケガワ	亀卦川
キケガワ	亀掛川
キケガワ	亀ケ川
キケン	奇験
キコ	喜古
キコ	木子
キコ	紀古
キコ	木古
キゴ	城後
キゴ	木子
キコウ	亀甲
キコウ	木香
キコウ	木興
キゴウ	木郷
ギコウ	儀光
キコウシ	木柑子
キゴオリ	木郡
キコク	枳穀
キコク	喜国(喜國)
キコク	扣穀
キコク	枳殻
キコシ	木越
キゴシ	木越
キゴシ	城越
キコシタニ	木越谷
キコジマ	鬼児島
キコヤ	亀甲谷
キコリ	樵
キゴロ	木頃
キサ	木佐
キサ	吉佐
キサ	吉舎
キサ	喜佐
キサイ	木済
キサイ	騎西
キサイ	木斉(木齊)
キサイ	木濟
キサイ	喜菜
キサイ	木斎
ギザイ	義財
キサイチ	私市
キサイチ	木佐一
キサカ	木坂
キサカ	木阪
キサカ	城阪
キサカ	喜坂
キサカ	紀坂
キザカ	木坂
キザカイ	気境(氣境)
キザカイ	木境
キサガタ	象潟
キサガタ	象瀉
キサカミ	喜左上
キサカミ	喜佐上
キサガミ	喜左上
キサガミ	喜佐上
キサキ	木崎
キサキ	鬼崎(鬼嵜)
キサキ	木佐木
キサキ	木嵜
キサキ	薪先
キサキ	喜崎
キサキ	生咲
キサキ	木咲
キサキ	紀先
キサキ	貴崎
キサキ	妃
キサキ	木左木
キサギ	木鷺
キザキ	木崎
キザキ	城崎
キザキ	鬼崎(鬼嵜)
キザキ	木嵜
キザキ	岐崎
キザキ	生崎
キザキ	喜崎
キザキ	貴崎
キサキハラ	木崎原
キサキバラ	木崎原
キサキバル	木崎原
キサク	箕作
キサク	喜作
キサク	木作
キサクボ	舎久保
キザクラ	生桜
キサコ	木迫
キザコ	木迫
キサジマ	象島
キサダ	喜佐田
キサダ	幾左田
キサダ	木貞
キサダ	幾佐田
キサタニ	木佐谷
キサタニ	木狭谷
キサト	木里
キザト	木里
キサヌキ	木佐貫
キザハシ	象橋
ギサブ	儀三武
キサベ	私部
キサミ	木佐美
キサミ	喜佐美
キサミ	喜佐見
キザミ	木佐美
キザミ	喜佐美
キザミ	喜佐見
キサモリ	木佐森
キサヤマ	象山
キサラ	木皿
キザラ	木皿
キサラギ	木皿儀
キサラギ	如月
キサラギ	木皿木
キサラギ	衣更着
キサラヅ	木更津
キサワ	鬼沢
キサワ	鬼澤
キサワ	木澤
キザワ	鬼沢
キザワ	木沢
キザワ	鬼澤
キザワ	木澤
キザワ	喜沢
キザワ	喜澤
キサワハタ	木沢畑
キサワハタ	木澤畑
キザワハタ	木沢畑
キサンダ	木三田
キシ	岸
キシ	貴志
キシ	来住
キシ	木子
キシ	喜志
キシ	木志
キシ	吉仕
キシ	崖
キシ	喜始
キシ	季子
キシ	喜枝
キシ	喜子
キシ	紀氏
キシ	吉志
キシ	來住
キシ	崕
キシ	喜司
キシ	幾志
キシ	紀司
キシ	鬼子
キシ	亀師
キシ	城至
キシ	木師
キシ	耒住
キシ	㟁
キジ	木地
キジ	貴治
キジ	木治
キジ	木路
キジ	喜地
キジ	喜治
キジ	奇二(竒二)
キジ	貴次
キジ	木司
ギシ	義之
ギシ	宜志
ギシ	義志
キシイ	岸井
キジイ	木次井
キシウエ	岸上
キシウジ	岸氏
キシウチ	岸内
キシウメ	岸梅
キシウラ	岸裏
キシウラ	岸浦
キシエ	岸江
キシオ	岸尾
キシオ	鬼子尾
キジオ	木地尾
キジオ	雉尾
キシオオジ	岸大路
キシオカ	岸岡
キジオカ	雉岡
キシオキ	岸沖
キシオク	岸奥
キシガキ	岸垣
キシガキ	岸柿
キシカケ	岸懸
キシカゲ	岸蔭
キシカミ	岸上
キシガミ	岸上
キシカワ	岸川
キシカワ	基志川
キシガワ	岸川
キシキ	吉敷
キシキ	来生(來生)
キシキ	岸木
キシギ	岸木
キシキタ	岸北
キシク	木鋪
キシグイ	岸杭
キシグチ	岸口
キシグチ	喜志口
キシグチ	㟁口
キジクニ	貴地邦
キシゲ	木茂
キシゴエ	岸越
キシザキ	岸崎
キシサト	岸里
キシザト	岸里
キシザワ	岸沢
キシザワ	岸澤
キシジ	岸路
キシジ	岸治
キシシタ	岸下
キシジマ	岸島
キシジマ	岸島
キシジマ	岸嶋
キジシマ	雉子島
キシズミ	岸住
キシズミ	鬼子角
キシゾエ	岸添
キシゾエ	岸副
キシゾノ	岸園
キシゾノ	岸薗
キシタ	木下
キシタ	岸田
キシタ	樹下
キシタ	貴下
キシタ	喜下
キシダ	岸田
キシダ	喜志多
キシダ	木志田
キシダ	貴師田
キシダ	㟁田
キシダ	喜志田
キシダイラ	岸平
キシタカ	岸高
キシダカ	岸高
キシタケ	岸武
キシタテ	岸立
キシタニ	岸谷
キジタニ	木地谷
キジタニ	雉子谷
キジダニ	雉子谷
キシツ	岸津
キシツ	鬼室
キジツ	木実
キジツ	其日
キシヅカ	岸塚
キシヅチ	岸槌
キシツル	岸鶴
キシヅル	岸鶴
キシド	岸戸
ギシトミ	宜志富
キジトリ	雉鳥
キシナ	岸名
キシナ	岸菜
キシナ	木科
キシナ	岸科
キシナカ	岸中
キシナカ	岸仲
キシナガ	岸永
キシナガ	喜志永
キシナダ	岸灘
キシナミ	岸波
キシナミ	岸浪
キシナミ	岸並
キジナミ	雉子波
キシナワ	岸縄
キジヌマ	雉子沼
キシネ	岸根
キシネ	木志根
キシノ	岸野
キシノ	木住野
キシノ	来住野(來住野)
キシノ	岸埜
キシノ	耒住野
キシノ	㟁野
キジノ	雉野
キシノウエ	岸上
キシノウエ	岸之上
キシノウエ	岸ノ上
キシノカミ	岸之上
キシノガミ	岸之上
キシノブ	岸信
キシバ	吉柴
キシバ	岸場
キシバ	岸羽
キシバ	岸塲
キシバ	木柴
キシハタ	岸端
キシハタ	岸畑
キシバタ	岸端
キジハナ	雉鼻
キシハマ	岸浜
キシバヤシ	岸林
キシハラ	岸原
キシハラ	姫氏原
キシバル	岸原
キジヒラ	木地平
キシフサ	岸房
キシブチ	岸渕
キシブチ	岸淵
キシベ	岸部
キシベ	岸辺
キシベ	吉志部
キシベ	岸邊
キシベ	岸邉
キシマ	木島
キシマ	木嶋
キシマ	貴島
キシマ	鬼島
キシマ	来島
キシマ	喜島
キシマ	杵島
キシマ	鬼嶋
キシマ	貴嶋
キシマ	岸間
キシマ	喜嶋
キシマ	杵嶋
キシマ	喜志麻
キジマ	木島
キジマ	木嶋
キジマ	貴島
キジマ	城島
キジマ	鬼島
キジマ	来島
キジマ	喜島
キジマ	来嶋
キジマ	槐島
キジマ	杵島
キジマ	鬼嶋
キジマ	貴嶋
キジマ	喜嶋
キジマ	城嶋
キジマ	木嶌
キジマ	來嶋
キジマ	黄島
キジマ	記島
キジマ	來島
キジマ	基島
キジマ	雉島(雉嶋)
キジマ	紀島
キジマ	鬼嶌
キジマ	木治間
キジマ	耒嶋
キジマ	雉間
キジマ	雉真
キシマエ	岸前
キシマク	岸幕
キシマタ	岸又
キシマツ	岸松
キジマヤ	木嶋谷
キシマル	岸丸
キシミ	岸見
キシミズ	岸水
キシミツ	岸光
キジミツ	木地光
キシミネ	岸峰
キシミネ	岸峯
キジムタ	雉子牟田
キシムネ	岸宗
キシムラ	岸村
キジムラ	木地村
キシモト	岸本
キシモト	岸元
キシモト	㟁本
キシモト	木師本
キジモト	木地本
キジモト	雉本
キシモリ	岸森
キシモリ	岸守
キシヤ	岸谷
キシヤ	岸家
キシヤ	岸屋
キジヤ	木次谷
キジヤ	木地谷
キジヤ	木治屋
キシヤナギ	岸柳
キシャバ	喜舎場(喜舍場・喜舎塲・喜舍塲)
キシヤマ	岸山
キジヤマ	木地山
キシュ	寄主
キシュウ	季秋
キシュウ	喜洲
キシュウ	紀州
キシュウ	紀洲
キシュウ	記州
キシュウ	木刕
キシュウ	木劦
キジュウ	喜住
キシュウヤ	紀州谷
キシュウヤ	紀洲谷
キシュク	木宿
ギシュン	宜春
キショ	城所
キショウ	喜庄
キショウ	木性
キショウ	喜清
キジョウ	鬼城
キジョウ	木丈
ギジョウ	義城
キジョカ	喜如嘉
キジョキ	喜如喜
キシラ	岸良
キシロ	木城
キシロ	木代
キシロ	稀代
キシロ	喜代
キシロ	木白
キシロ	岸代
キシロ	岐城
キシワ	岸和
キシワキ	岸脇
キシワダ	岸和田
キシワダタニ	岸和田谷
キシワダヤ	岸和田谷
キシンド	岸人
キス	木須
キス	金須
キス	木寿
キズ	木津
キズ	吉津
キズ	岐津
キスイ	木水
キスイ	亀水
キスイ	木須井
キズイ	木次井
キスエ	木末
キズエ	木末
キズカ	木塚
キズガワ	木津川
キスキ	木透
キスキ	来次(來次)
キスキ	木鋤
キスギ	来生(來生)
キスギ	木杉
キスギ	季杉
キズキ	城
キズキ	築城
キズキ	杵築
キズキ	築
キズキ	木築
キズキ	築木
キズクリ	木造
キスケ	木鋤
キスケダ	喜助田
キズシ	切通
キズシ	木通
キズシ	気鮓(氣鮓)
ギスシ	宜寿次
ギスシ	宜壽次
ギスジ	宜寿次
ギスジ	宜壽次
キスダ	木須田
キステ	喜捨
キスナ	来住南
キズナ	木砂
キスノ	来住野(來住野)
キスミ	木角
キスミ	木栖
キスミ	喜住
キスミ	木住
キスミ	糦須海
キズミ	来住
キズミ	木角
キズミ	喜住
キズミ	木積
キズミ	木住
キズミ	耒住
キズミノ	木住野
キスモト	紀州本
キズヤ	木津谷
キズヤ	喜寿屋(喜壽屋)
キセ	吉瀬
キセ	喜瀬
キセ	木瀬
キセ	黄瀬
キセ	木勢
キセ	喜世
キセ	喜勢
キセ	貴瀬
キセ	鬼勢
キセイ	鬼勢
キセイ	木清
キセイ	木生
キセガワ	喜瀬川
キセガワ	喜世川
キセキ	城石
キセキ	鬼石
キセキ	幾石
キセモリ	喜世盛
キセン	気仙
キセン	氣仙
キソ	木曽
キソ	木曾
キソイ	競
キソウ	競
キソウ	喜早
キゾウ	喜三
ギソウ	儀惣
キゾエ	木添
キソオ	木曽尾
キソガワ	木曽川
キソガワ	木曾川
キソダ	木曽田
キソダ	木曾田
キソタニ	木曽谷
キソノ	木曾野
キソノ	木曽野
キゾノ	木薗
キソバヤシ	木曽林
キソハラ	木曽原
キソハラ	木曾原
キソヤマ	木曾山
キソヤマ	木曽山
キゾン	木薗
キタ	木田
キタ	喜多
キタ	北
キタ	喜田
キタ	貴田
キタ	来田
キタ	木多
キタ	記田
キタ	木太
キタ	紀太
キタ	喜夛
キタ	貴多
キタ	気多(氣多)
キタ	城多
キタ	來田
キタ	貴夛
キタ	来多
キタ	坎
キダ	木田
キダ	喜多
キダ	喜田
キダ	城田
キダ	貴田
キダ	来田
キダ	気田
キダ	寄田
キダ	木多
キダ	紀田
キダ	黄田
キダ	義田
キダ	記田
キダ	木太
キダ	紀太
キダ	鬼田
キダ	氣田
キダ	樹田
キダ	機田
キダ	耒田
キダ	城多
キダ	來田
キダ	岐田
キダ	紀國
キダ	杵多
ギダ	儀田
キタアキ	北明
キタアキ	北秋
キタアライ	北荒井
キタアライ	北新居
キタアラシ	北嵐
キタイ	北井
キタイ	鍛代
キタイ	北居
キタイ	希代
キタイ	稀代
キタイ	鍛
キタイ	喜多井
キタイ	北飯
キタイ	喜多居
キタイ	記対
キタイ	鍜代
キダイ	希代
キダイ	来代
キタイウエ	北井上
キタイケ	北池
キタイザキ	北井崎
キタイシ	北石
キタイズミ	北泉
キタイソ	北磯
キタイチ	北市
キタイチ	北一
キタイチヤ	北市屋
キタイデ	北出
キタイヌイ	北乾
キタイノウエ	北井上
キタイワ	北岩
キタウエ	北上
キタウエ	北植
キタウエダ	北上田
キタウケ	北受
キタウジ	北氏
キタウチ	北内
キタウチ	喜多内
キタウマ	北馬
キタウミ	北海
キタウメ	北梅
キタウラ	北浦
キタウラ	北裏
キタウラ	木多浦
キタエ	北江
キタエ	鍛
キタエ	北恵(北惠)
キタエ	北得
キタエ	北栄
キタエ	北榮
キタエイ	鍛永
キタエダ	北枝
キタオ	北尾
キタオ	喜多尾(喜夛尾)
キタオ	北纓
キタオ	北緒
キタオ	北生
キタオウ	喜多王
キタオウ	北王
キタオウ	北桜
キタオウギ	北扇
キタオオジ	北大路
キタオオヤ	北大宅
キタオカ	北岡
キタオカ	喜多岡
キタオカ	貴田岡
キタオキ	北沖
キタオキ	北起
キタオク	北奥(北奧)
キタオク	北億
キタオチ	北落
キタオニエ	北鬼江
キタオネ	北尾根
キタオリ	北折
キタオリ	北織
キタガ	北賀
キダカ	木高
キタガイチ	北垣内
キタガイチ	北ケ市
キタガイト	北垣内
キタガイト	北垣戸
キタガイト	北垣外
キタガキ	北垣
キタガキ	北柿
キタガキウチ	北垣内
キタカク	北角
キタガク	北陸
キタガク	北学
キタガサキ	北ケ崎
キタガサキ	北ケ嵜
キタカジ	北梶
キタカゼ	北風
キタカタ	北方
キタカタ	北片
キタカタ	喜多方
キタカタ	北嘉多
キタガタ	北方
キタガタ	北潟
キタガタ	北形
キタガタ	北瀉
キタガタヤ	北潟谷
キタカツ	北勝
キタカド	北角
キタカド	北門
キタカド	北鹿渡
キタガハラ	北河原
キタカブ	北株
キタカマエ	北構
キタガマエ	北構
キタカミ	北上
キタカミ	北神
キタガミ	北上
キタガミ	北神
キタカメ	北亀
キタカワ	北川
キタカワ	北河
キタガワ	北川
キタガワ	北河
キタガワ	喜多川(喜夛川)
キタガワ	北側
キタガワ	木田川
キタガワ	喜田川
キタガワ	喜多河(喜夛河)
キタガワ	来川
キタガワ	耒川
キタガワチ	北川内
キタカワハラ	北川原
キタカワハラ	北河原
キタカワラ	北河原
キタガワラ	北川原
キタガワラ	北河原
キタキ	北木
キタキ	木滝
キタキ	北喜
キタキ	北来
キタキ	北基
キタキ	木瀧
キタギ	北木
キタキエ	北鬼江
キタキザキ	北寄崎
キタギシ	北岸
キタキド	北城戸
キタキミ	北竜
キタキミ	北龍
キタギワ	北際
キタク	木太久
キタク	昨宅
キタク	北久
キタクス	北楠
キタグチ	北口
キタグチ	喜多口(喜夛口)
キタクニ	北国
キタクニ	北國
キタグニ	北国
キタグニ	北國
キタクボ	北久保
キタクボ	北窪
キタグマ	北熊
キタグミ	北組
キタクラ	北倉
キタグロ	北黒
キタケ	木竹
キタケ	喜竹
キダケ	城嶽
キタコ	北子
キタゴ	北後
キタゴ	北子
キタゴウ	北郷
キタコウジ	北小路
キタコウチ	北川内
キタゴオリ	北郡
キタコガ	北古賀
キタコシ	北越
キタゴシ	北越
キタコミ	北古味
キタコヤ	北小矢
キタゴヤ	北小屋
キタコン	北紺
キタザ	北座
キタサカ	北坂
キタサカ	北阪
キタサカ	喜多阪
キタサガミ	北相模
キタサキ	北崎
キタザキ	北崎
キタザキ	喜多崎
キタザキ	北先
キタザキ	北嵜
キタサク	北作
キタサコ	北迫
キタサコ	北佐古
キタサゴ	北砂
キタザコ	北迫
キタサト	北里
キタザト	北郷
キタザト	北里
キタサワ	北沢
キタサワ	北澤
キタザワ	北沢
キタザワ	北澤
キタザワ	喜多沢
キタザワ	喜多澤
キタザワ	来沢
キタジ	北地
キタジ	北次
キタジ	北治
キタジ	北路
キダシ	木出
キタシゲ	北重
キタシタ	北下
キタシタ	喜多下
キタシチ	北七
キタシバ	北芝
キタシバ	北柴
キタシマ	北島
キタシマ	北嶋
キタシマ	喜多島
キタシマ	喜多嶋
キタシマ	北嶌
キタジマ	北島
キタジマ	北嶋
キタジマ	来島
キタジマ	来嶋
キタジマ	喜多島
キタジマ	喜多嶋
キタジマ	北嶌
キタジマ	來島
キタジマ	喜田嶋
キタジマ	喜夛嶋(喜夛島)
キタシミズ	北清水
キタジュク	北宿
キタジョ	北所
キタショウ	北荘
キタショウ	北庄
キタジョウ	北条
キタジョウ	北條
キタジョウ	北上
キタジョウ	北城
キタジョウ	喜多條
キタジョウ	喜多条
キタジョウ	北多條
キタジョウ	來條
キタショウジ	北庄司
キタシラカワ	北白川
キタジリ	北尻
キタシロ	北代
キタシロ	北城
キタシロ	来代
キタシロ	喜多代
キタシロ	北白
キタシン	北真(北眞)
キタシン	北新
キタス	喜多須
キタズ	喜多須
キタスカ	北須賀
キタスガ	北須賀
キタスギ	北杉
キタスジ	北筋
キタスミ	北角
キタスミ	北住
キタスミ	北隅
キタズミ	北角
キタズミ	北住
キタズミ	北隅
キタズミ	北澄
キタズメ	北爪
キタズメ	北詰
キタセ	北瀬
キタセ	北清
キタセ	北世
キタセイ	北清
キタセキ	北関
キタゾウ	北雑
キタゾエ	北添
キタソト	北外
キタソノ	北園
キタゾノ	北園
キタゾノ	北薗
キタゾノ	北囿
キタダ	北田
キタダ	来田
キタダ	喜多田
キタダ	耒田
キタダ	來田
キタダ	喜タ田
キタダ	喜夕田
キタダイ	北代
キタダイ	来代
キタダイ	喜多代
キタダイ	北台
キタダイ	北田井
キタダイ	北臺
キタダイ	來代
キタダイ	耒代
キタタカノ	北高野
キタタキ	北滝
キタタケ	北竹
キタタシロ	北田代
キタダテ	北館
キタダテ	北舘
キタダテ	北楯
キタタニ	北谷
キタタニ	喜多谷
キタタニ	木田谷
キタタニ	北峪
キタダニ	北谷
キタダニ	北谿
キタダン	北檀
キタチ	木立
キタチ	北地
キタヂ	北地
キダチ	木立
キダチ	木達
キタツ	貴達
キタツカ	北束
キタツカ	北塚
キタヅカ	北束
キタヅカ	北塚
キタヅカ	北塔
キタツギ	北次
キタツグ	北次
キタツジ	北辻
キタツジ	北逵
キタツボ	北坪
キタツメ	北爪
キタツメ	北詰
キタヅメ	北爪
キタヅメ	北詰
キタヅメ	北瓜
キタヅメ	北誥
キタヅメ	喜多詰
キタツル	北津留
キタツル	北鶴
キタヅル	北鶴
キタデ	北出
キダテ	木建
キダテ	木舘
キダテ	木館
キタデヤ	北出谷
キタデラ	北寺
キタド	北戸
